part_id,part_as_number,divisions,current_beats,current_beats_type,current_measure,voice,midi_number,note_name,duration,converted_duration,is_rest,grace,chord,starting_location_of_current_measure,starting_point_of_note_event,starting_location
P1,1,480,4,4,1,1,58,A#/Bb4,480,480,Not applicable,Not applicable,Not applicable,0,0,0
P1,1,480,4,4,1,1,56,G#/Ab4,960,960,Not applicable,Not applicable,Not applicable,0,480,480
P1,1,480,4,4,2,1,60,C5,720,720,Not applicable,Not applicable,Not applicable,1920,0,1920
P1,1,480,4,4,2,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,1920,720,2640
P1,1,480,4,4,2,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,1920,960,2880
P1,1,480,4,4,2,1,52,E4,480,480,Not applicable,Not applicable,Not applicable,1920,1440,3360
P1,1,480,4,4,3,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,3840,0,3840
P1,1,480,4,4,3,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,3840,240,4080
P1,1,480,4,4,3,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,3840,480,4320
P1,1,480,4,4,3,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,3840,720,4560
P1,1,480,4,4,3,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,3840,960,4800
P1,1,480,4,4,3,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,3840,1200,5040
P1,1,480,4,4,3,1,56,G#/Ab4,480,480,Not applicable,Not applicable,Not applicable,3840,1440,5280
P1,1,480,4,4,4,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,5760,0,5760
P1,1,480,4,4,4,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,5760,480,6240
P1,1,480,4,4,4,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,5760,720,6480
P1,1,480,4,4,4,1,60,C5,480,480,Not applicable,Not applicable,Not applicable,5760,960,6720
P1,1,480,4,4,4,1,61,C#/Db5,480,480,Not applicable,Not applicable,Not applicable,5760,1440,7200
P1,1,480,4,4,5,1,61,C#/Db5,480,480,Not applicable,Not applicable,Not applicable,7680,0,7680
P1,1,480,4,4,5,1,55,G4,480,480,Not applicable,Not applicable,Not applicable,7680,480,8160
P1,1,480,4,4,5,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,7680,960,8640
P1,1,480,4,4,5,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,7680,1440,9120
P1,1,480,4,4,5,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,7680,1680,9360
P1,1,480,4,4,6,1,60,C5,720,720,Not applicable,Not applicable,Not applicable,9600,0,9600
P1,1,480,4,4,6,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,9600,720,10320
P1,1,480,4,4,6,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,9600,960,10560
P1,1,480,4,4,6,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,9600,1440,11040
P1,1,480,4,4,6,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,9600,1680,11280
P1,1,480,4,4,7,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,11520,0,11520
P1,1,480,4,4,7,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,11520,240,11760
P1,1,480,4,4,7,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,11520,480,12000
P1,1,480,4,4,7,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,11520,720,12240
P1,1,480,4,4,7,1,58,A#/Bb4,960,960,Not applicable,Not applicable,Not applicable,11520,960,12480
P1,1,480,4,4,8,1,58,A#/Bb4,960,960,Not applicable,Not applicable,Not applicable,13440,0,13440
P1,1,480,4,4,8,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,13440,960,14400
P1,1,480,4,4,8,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,13440,1200,14640
P1,1,480,4,4,8,1,52,E4,480,480,Not applicable,Not applicable,Not applicable,13440,1440,14880
P1,1,480,4,4,9,1,52,E4,480,480,Not applicable,Not applicable,Not applicable,15360,0,15360
P1,1,480,4,4,9,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,15360,480,15840
P1,1,480,4,4,9,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,15360,720,16080
P1,1,480,4,4,9,1,55,G4,480,480,Not applicable,Not applicable,Not applicable,15360,960,16320
P1,1,480,4,4,9,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,15360,1440,16800
P1,1,480,4,4,10,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,17280,0,17280
P1,1,480,4,4,10,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,17280,480,17760
P1,1,480,4,4,10,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,17280,720,18000
P1,1,480,4,4,10,1,50,D4,720,720,Not applicable,Not applicable,Not applicable,17280,960,18240
P1,1,480,4,4,10,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,17280,1680,18960
P1,1,480,4,4,11,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,19200,0,19200
P1,1,480,4,4,11,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,19200,480,19680
P1,1,480,4,4,11,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,19200,720,19920
P1,1,480,4,4,11,1,55,G4,480,480,Not applicable,Not applicable,Not applicable,19200,960,20160
P1,1,480,4,4,11,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,19200,1440,20640
P1,1,480,4,4,11,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,19200,1680,20880
P1,1,480,4,4,12,1,55,G4,480,480,Not applicable,Not applicable,Not applicable,21120,0,21120
P1,1,480,4,4,12,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,21120,480,21600
P1,1,480,4,4,12,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,21120,720,21840
P1,1,480,4,4,12,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,21120,960,22080
P1,1,480,4,4,12,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,21120,1200,22320
P1,1,480,4,4,12,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,21120,1440,22560
P1,1,480,4,4,12,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,21120,1680,22800
P1,1,480,4,4,13,1,67,G5,480,480,Not applicable,Not applicable,Not applicable,23040,0,23040
P1,1,480,4,4,13,1,65,F5,320,320,Not applicable,Not applicable,Not applicable,23040,480,23520
P1,1,480,4,4,13,1,62,D5,320,320,Not applicable,Not applicable,Not applicable,23040,800,23840
P1,1,480,4,4,13,1,58,A#/Bb4,320,320,Not applicable,Not applicable,Not applicable,23040,1120,24160
P1,1,480,4,4,13,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,23040,1440,24480
P1,1,480,4,4,13,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,23040,1680,24720
P1,1,480,4,4,14,1,55,G4,1920,1920,Not applicable,Not applicable,Not applicable,24960,0,24960
P1,1,480,4,4,15,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,26880,0,26880
P1,1,480,4,4,15,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,26880,480,27360
P1,1,480,4,4,15,1,62,D5,240,240,Not applicable,Not applicable,Not applicable,26880,720,27600
P1,1,480,4,4,15,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,26880,960,27840
P1,1,480,4,4,15,1,65,F5,240,240,Not applicable,Not applicable,Not applicable,26880,1200,28080
P1,1,480,4,4,15,1,67,G5,240,240,Not applicable,Not applicable,Not applicable,26880,1440,28320
P1,1,480,4,4,15,1,68,G#/Ab5,240,240,Not applicable,Not applicable,Not applicable,26880,1680,28560
P1,1,480,4,4,16,1,67,G5,240,240,Not applicable,Not applicable,Not applicable,28800,0,28800
P1,1,480,4,4,16,1,65,F5,240,240,Not applicable,Not applicable,Not applicable,28800,240,29040
P1,1,480,4,4,16,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,28800,480,29280
P1,1,480,4,4,16,1,67,G5,240,240,Not applicable,Not applicable,Not applicable,28800,720,29520
P1,1,480,4,4,16,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,28800,960,29760
P1,1,480,4,4,16,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,28800,1200,30000
P1,1,480,4,4,16,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,28800,1440,30240
P1,1,480,4,4,16,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,28800,1680,30480
P1,1,480,4,4,17,1,59,B4,960,960,Not applicable,Not applicable,Not applicable,30720,0,30720
P1,1,480,4,4,17,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,30720,960,31680
P1,1,480,4,4,17,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,30720,1440,32160
P1,1,480,4,4,18,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,32640,0,32640
P1,1,480,4,4,18,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,32640,480,33120
P1,1,480,4,4,18,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,32640,960,33600
P1,1,480,4,4,18,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,32640,1200,33840
P1,1,480,4,4,18,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,32640,1440,34080
P1,1,480,4,4,18,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,32640,1680,34320
P1,1,480,4,4,19,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,34560,0,34560
P1,1,480,4,4,19,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,34560,240,34800
P1,1,480,4,4,19,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,34560,480,35040
P1,1,480,4,4,19,1,57,A4,240,240,Not applicable,Not applicable,Not applicable,34560,720,35280
P1,1,480,4,4,19,1,59,B4,720,720,Not applicable,Not applicable,Not applicable,34560,960,35520
P1,1,480,4,4,19,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,34560,1680,36240
P1,1,480,4,4,20,1,52,E4,960,960,Not applicable,Not applicable,Not applicable,36480,0,36480
P1,1,480,4,4,20,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,36480,960,37440
P1,1,480,4,4,20,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,36480,1440,37920
P1,1,480,4,4,20,1,57,A4,120,120,Not applicable,Not applicable,Not applicable,36480,1680,38160
P1,1,480,4,4,20,1,54,F#/Gb4,120,120,Not applicable,Not applicable,Not applicable,36480,1800,38280
P1,1,480,4,4,21,1,50,D4,960,960,Not applicable,Not applicable,Not applicable,38400,0,38400
P1,1,480,4,4,21,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,38400,960,39360
P1,1,480,4,4,21,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,38400,1440,39840
P1,1,480,4,4,21,1,52,E4,120,120,Not applicable,Not applicable,Not applicable,38400,1680,40080
P1,1,480,4,4,21,1,49,C#/Db4,120,120,Not applicable,Not applicable,Not applicable,38400,1800,40200
P1,1,480,4,4,22,1,50,D4,720,720,Not applicable,Not applicable,Not applicable,40320,0,40320
P1,1,480,4,4,22,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,40320,720,41040
P1,1,480,4,4,22,1,54,F#/Gb4,960,960,Not applicable,Not applicable,Not applicable,40320,960,41280
P1,1,480,4,4,23,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,42240,0,42240
P1,1,480,4,4,23,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,42240,480,42720
P1,1,480,4,4,23,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,42240,720,42960
P1,1,480,4,4,23,1,57,A4,240,240,Not applicable,Not applicable,Not applicable,42240,960,43200
P1,1,480,4,4,23,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,42240,1200,43440
P1,1,480,4,4,23,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,42240,1440,43680
P1,1,480,4,4,23,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,42240,1680,43920
P1,1,480,4,4,24,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,44160,0,44160
P1,1,480,4,4,24,1,66,F#/Gb5,240,240,Not applicable,Not applicable,Not applicable,44160,240,44400
P1,1,480,4,4,24,1,68,G#/Ab5,240,240,Not applicable,Not applicable,Not applicable,44160,480,44640
P1,1,480,4,4,24,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,44160,720,44880
P1,1,480,4,4,24,1,66,F#/Gb5,240,240,Not applicable,Not applicable,Not applicable,44160,960,45120
P1,1,480,4,4,24,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,44160,1200,45360
P1,1,480,4,4,24,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,44160,1440,45600
P1,1,480,4,4,24,1,66,F#/Gb5,240,240,Not applicable,Not applicable,Not applicable,44160,1680,45840
P1,1,480,4,4,25,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,46080,0,46080
P1,1,480,4,4,25,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,46080,240,46320
P1,1,480,4,4,25,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,46080,480,46560
P1,1,480,4,4,25,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,46080,720,46800
P1,1,480,4,4,25,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,46080,960,47040
P1,1,480,4,4,25,1,57,A4,240,240,Not applicable,Not applicable,Not applicable,46080,1200,47280
P1,1,480,4,4,25,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,46080,1440,47520
P1,1,480,4,4,25,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,46080,1680,47760
P1,1,480,4,4,26,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,48000,0,48000
P1,1,480,4,4,26,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,48000,240,48240
P1,1,480,4,4,26,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,48000,480,48480
P1,1,480,4,4,26,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,48000,720,48720
P1,1,480,4,4,26,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,48000,960,48960
P1,1,480,4,4,26,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,48000,1200,49200
P1,1,480,4,4,26,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,48000,1440,49440
P1,1,480,4,4,26,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,48000,1680,49680
P1,1,480,4,4,27,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,49920,0,49920
P1,1,480,4,4,27,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,49920,240,50160
P1,1,480,4,4,27,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,49920,480,50400
P1,1,480,4,4,27,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,49920,720,50640
P1,1,480,4,4,27,1,53,F4,720,720,Not applicable,Not applicable,Not applicable,49920,960,50880
P1,1,480,4,4,27,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,49920,1680,51600
P1,1,480,4,4,28,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,51840,0,51840
P1,1,480,4,4,28,1,49,C#/Db4,240,240,Not applicable,Not applicable,Not applicable,51840,480,52320
P1,1,480,4,4,28,1,48,C4,240,240,Not applicable,Not applicable,Not applicable,51840,720,52560
P1,1,480,4,4,28,1,49,C#/Db4,720,720,Not applicable,Not applicable,Not applicable,51840,960,52800
P1,1,480,4,4,28,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,51840,1680,53520
P1,1,480,4,4,29,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,53760,0,53760
P1,1,480,4,4,29,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,53760,480,54240
P1,1,480,4,4,29,1,46,A#/Bb3,120,120,Not applicable,Not applicable,Not applicable,53760,720,54480
P1,1,480,4,4,29,1,45,A3,120,120,Not applicable,Not applicable,Not applicable,53760,840,54600
P1,1,480,4,4,29,1,46,A#/Bb3,480,480,Not applicable,Not applicable,Not applicable,53760,960,54720
P1,1,480,4,4,29,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,53760,1440,55200
P1,1,480,4,4,30,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,55680,0,55680
P1,1,480,4,4,30,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,55680,480,56160
P1,1,480,4,4,30,1,48,C4,120,120,Not applicable,Not applicable,Not applicable,55680,720,56400
P1,1,480,4,4,30,1,47,B3,120,120,Not applicable,Not applicable,Not applicable,55680,840,56520
P1,1,480,4,4,30,1,48,C4,240,240,Not applicable,Not applicable,Not applicable,55680,960,56640
P1,1,480,4,4,30,1,49,C#/Db4,240,240,Not applicable,Not applicable,Not applicable,55680,1200,56880
P1,1,480,4,4,30,1,50,D4,240,240,Not applicable,Not applicable,Not applicable,55680,1440,57120
P1,1,480,4,4,30,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,55680,1680,57360
P1,1,480,4,4,31,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,57600,0,57600
P1,1,480,4,4,31,1,50,D4,240,240,Not applicable,Not applicable,Not applicable,57600,240,57840
P1,1,480,4,4,31,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,57600,480,58080
P1,1,480,4,4,31,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,57600,720,58320
P1,1,480,4,4,31,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,57600,960,58560
P1,1,480,4,4,31,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,57600,1200,58800
P1,1,480,4,4,31,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,57600,1440,59040
P1,1,480,4,4,31,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,57600,1680,59280
P1,1,480,4,4,32,1,57,A4,240,240,Not applicable,Not applicable,Not applicable,59520,0,59520
P1,1,480,4,4,32,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,59520,240,59760
P1,1,480,4,4,32,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,59520,480,60000
P1,1,480,4,4,32,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,59520,720,60240
P1,1,480,4,4,32,1,63,D#/Eb5,240,240,Not applicable,Not applicable,Not applicable,59520,960,60480
P1,1,480,4,4,32,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,59520,1200,60720
P1,1,480,4,4,32,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,59520,1440,60960
P1,1,480,4,4,32,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,59520,1680,61200
P1,1,480,4,4,33,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,61440,0,61440
P1,1,480,4,4,33,1,49,C#/Db4,240,240,Not applicable,Not applicable,Not applicable,61440,240,61680
P1,1,480,4,4,33,1,48,C4,240,240,Not applicable,Not applicable,Not applicable,61440,480,61920
P1,1,480,4,4,33,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,61440,720,62160
P1,1,480,4,4,33,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,61440,960,62400
P1,1,480,4,4,33,1,58,A#/Bb4,480,480,Not applicable,Not applicable,Not applicable,61440,1200,62640
P1,1,480,4,4,33,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,61440,1680,63120
P1,1,480,4,4,34,1,57,A4,240,240,Not applicable,Not applicable,Not applicable,63360,0,63360
P1,1,480,4,4,34,1,62,D5,240,240,Not applicable,Not applicable,Not applicable,63360,240,63600
P1,1,480,4,4,34,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,63360,480,63840
P1,1,480,4,4,34,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,63360,720,64080
P1,1,480,4,4,34,1,59,B4,480,480,Not applicable,Not applicable,Not applicable,63360,960,64320
P1,1,480,4,4,34,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,63360,1440,64800
P1,1,480,4,4,34,1,50,D4,240,240,Not applicable,Not applicable,Not applicable,63360,1680,65040
P1,1,480,4,4,35,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,65280,0,65280
P1,1,480,4,4,35,1,54,F#/Gb4,240,240,Not applicable,Not applicable,Not applicable,65280,240,65520
P1,1,480,4,4,35,1,50,D4,240,240,Not applicable,Not applicable,Not applicable,65280,480,65760
P1,1,480,4,4,35,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,65280,720,66000
P1,1,480,4,4,35,1,49,C#/Db4,240,240,Not applicable,Not applicable,Not applicable,65280,960,66240
P1,1,480,4,4,35,1,51,D#/Eb4,240,240,Not applicable,Not applicable,Not applicable,65280,1200,66480
P1,1,480,4,4,35,1,49,C#/Db4,480,480,Not applicable,Not applicable,Not applicable,65280,1440,66720
P1,1,480,4,4,36,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,67200,0,67200
P1,1,480,4,4,36,1,48,C4,240,240,Not applicable,Not applicable,Not applicable,67200,240,67440
P1,1,480,4,4,36,1,44,G#/Ab3,240,240,Not applicable,Not applicable,Not applicable,67200,480,67680
P1,1,480,4,4,36,1,43,G3,240,240,Not applicable,Not applicable,Not applicable,67200,720,67920
P1,1,480,4,4,36,1,NA,Not applicable,960,960,Is rest value,Not applicable,Not applicable,67200,960,68160
P1,1,480,4,4,37,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,69120,0,69120
P1,1,480,4,4,37,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,69120,480,69600
P1,1,480,4,4,37,1,52,E4,120,120,Not applicable,Not applicable,Not applicable,69120,720,69840
P1,1,480,4,4,37,1,51,D#/Eb4,120,120,Not applicable,Not applicable,Not applicable,69120,840,69960
P1,1,480,4,4,37,1,49,C#/Db4,480,480,Not applicable,Not applicable,Not applicable,69120,960,70080
P1,1,480,4,4,37,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,69120,1440,70560
P1,1,480,4,4,38,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,71040,0,71040
P1,1,480,4,4,38,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,71040,480,71520
P1,1,480,4,4,38,1,48,C4,120,120,Not applicable,Not applicable,Not applicable,71040,720,71760
P1,1,480,4,4,38,1,52,E4,120,120,Not applicable,Not applicable,Not applicable,71040,840,71880
P1,1,480,4,4,38,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,71040,960,72000
P1,1,480,4,4,38,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,71040,1200,72240
P1,1,480,4,4,38,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,71040,1440,72480
P1,1,480,4,4,38,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,71040,1680,72720
P1,1,480,4,4,39,1,55,G4,480,480,Not applicable,Not applicable,Not applicable,72960,0,72960
P1,1,480,4,4,39,1,56,G#/Ab4,480,480,Not applicable,Not applicable,Not applicable,72960,480,73440
P1,1,480,4,4,39,1,56,G#/Ab4,960,960,Not applicable,Not applicable,Not applicable,72960,960,73920
P1,1,480,4,4,40,1,NA,Not applicable,960,960,Is rest value,Not applicable,Not applicable,74880,0,74880
P1,1,480,4,4,40,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,74880,960,75840
P1,1,480,4,4,40,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,74880,1200,76080
P1,1,480,4,4,40,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,74880,1440,76320
P1,1,480,4,4,40,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,74880,1680,76560
P1,1,480,4,4,41,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,76800,0,76800
P1,1,480,4,4,41,1,53,F4,480,480,Not applicable,Not applicable,Not applicable,76800,480,77280
P1,1,480,4,4,41,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,76800,960,77760
P1,1,480,4,4,41,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,76800,1440,78240
P1,1,480,4,4,41,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,76800,1680,78480
P1,1,480,4,4,42,1,56,G#/Ab4,720,720,Not applicable,Not applicable,Not applicable,78720,0,78720
P1,1,480,4,4,42,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,78720,720,79440
P1,1,480,4,4,42,1,53,F4,240,240,Not applicable,Not applicable,Not applicable,78720,960,79680
P1,1,480,4,4,42,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,78720,1200,79920
P1,1,480,4,4,42,1,51,D#/Eb4,480,480,Not applicable,Not applicable,Not applicable,78720,1440,80160
P1,1,480,4,4,43,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,80640,0,80640
P1,1,480,4,4,43,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,80640,240,80880
P1,1,480,4,4,43,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,80640,480,81120
P1,1,480,4,4,43,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,80640,720,81360
P1,1,480,4,4,43,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,80640,960,81600
P1,1,480,4,4,43,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,80640,1200,81840
P1,1,480,4,4,43,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,80640,1440,82080
P1,1,480,4,4,43,1,58,A#/Bb4,240,240,Not applicable,Not applicable,Not applicable,80640,1680,82320
P1,1,480,4,4,44,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,82560,0,82560
P1,1,480,4,4,44,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,82560,240,82800
P1,1,480,4,4,44,1,62,D5,240,240,Not applicable,Not applicable,Not applicable,82560,480,83040
P1,1,480,4,4,44,1,61,C#/Db5,240,240,Not applicable,Not applicable,Not applicable,82560,720,83280
P1,1,480,4,4,44,1,62,D5,240,240,Not applicable,Not applicable,Not applicable,82560,960,83520
P1,1,480,4,4,44,1,64,E5,240,240,Not applicable,Not applicable,Not applicable,82560,1200,83760
P1,1,480,4,4,44,1,65,F5,480,480,Not applicable,Not applicable,Not applicable,82560,1440,84000
P1,1,480,4,4,45,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,84480,0,84480
P1,1,480,4,4,45,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,84480,480,84960
P1,1,480,4,4,45,1,NA,Not applicable,480,480,Is rest value,Not applicable,Not applicable,84480,960,85440
P1,1,480,4,4,45,1,NA,Not applicable,240,240,Is rest value,Not applicable,Not applicable,84480,1440,85920
P1,1,480,4,4,45,1,52,E4,240,240,Not applicable,Not applicable,Not applicable,84480,1680,86160
P1,1,480,4,4,46,1,55,G4,240,240,Not applicable,Not applicable,Not applicable,86400,0,86400
P1,1,480,4,4,46,1,56,G#/Ab4,240,240,Not applicable,Not applicable,Not applicable,86400,240,86640
P1,1,480,4,4,46,1,59,B4,240,240,Not applicable,Not applicable,Not applicable,86400,480,86880
P1,1,480,4,4,46,1,60,C5,240,240,Not applicable,Not applicable,Not applicable,86400,720,87120
